3,7,8,5,8,8,6,Windows
1,2,5,10,10,4,7,Amiga OS
7,7,2,7,1,5,7,Amiga OS
10,5,6,10,3,2,7,Amiga OS
3,1,7,4,7,9,7,Amiga OS
4,5,4,5,8,4,7,Amiga OS
6,4,3,9,1,5,7,Amiga OS
3,2,9,3,7,9,7,Amiga OS
5,8,5,2,8,9,7,Amiga OS
6,9,4,2,5,1,7,Amiga OS
5,7,1,7,8,2,7,Amiga OS
7,8,7,5,6,9,7,Amiga OS
5,8,5,10,6,6,7,Amiga OS
7,5,7,2,4,9,7,Amiga OS
10,1,7,2,1,2,7,Amiga OS
6,5,1,9,9,5,7,Amiga OS
7,1,9,7,1,10,7,Amiga OS
10,6,10,8,8,6,7,Amiga OS
10,8,9,5,8,6,7,Amiga OS
4,3,3,4,5,5,7,Amiga OS
4,10,7,3,9,6,7,Amiga OS
6,7,5,10,5,4,7,Linux
3,3,5,10,9,2,7,Linux
2,2,1,10,3,5,7,Linux
10,1,7,10,6,3,7,Linux
9,3,5,10,7,1,7,Linux
10,3,7,10,8,9,7,Linux
6,2,7,10,1,6,7,Linux
5,6,4,10,8,7,7,Linux
8,2,1,10,10,1,7,Linux
10,4,4,10,6,2,7,Linux
8,10,4,10,5,9,7,Linux
10,8,2,10,10,3,7,Linux
9,8,1,10,10,9,7,Linux
1,8,5,10,10,10,7,Linux
5,7,10,10,5,10,7,Linux
9,7,7,10,3,3,7,Linux
4,5,5,10,3,5,7,Linux
6,2,8,10,4,5,7,Linux
6,9,2,1,5,1,7,Linux
5,8,1,2,10,8,7,Linux
8,8,3,3,3,2,7,Linux
4,10,10,1,10,10,7,Linux
2,8,8,9,5,2,7,Linux
9,5,7,7,2,4,7,Linux
9,1,3,7,4,4,7,Linux
3,3,1,5,4,5,7,Linux
2,9,6,2,9,3,7,Linux
8,5,2,8,8,2,7,Linux
4,3,5,3,1,5,7,Linux
6,7,7,1,1,6,7,Linux
1,6,4,6,2,3,7,Linux
4,3,2,3,1,3,7,Linux
9,3,9,5,7,4,7,Linux
7,1,7,6,9,5,7,Linux
3,1,10,4,2,5,7,Linux
4,3,8,10,9,3,7,Linux
10,1,9,1,4,2,7,Linux
2,6,8,10,8,7,7,Linux
7,6,1,4,9,6,7,Linux
9,1,6,9,6,7,7,Linux
1,1,8,7,3,4,7,Linux
10,3,2,2,3,7,7,Linux
2,3,9,6,3,2,7,Linux
5,2,3,9,8,5,7,Linux
1,9,2,9,10,10,7,Linux
10,4,9,3,6,8,7,Linux
9,7,4,6,1,1,7,Linux
7,6,8,9,2,2,7,Linux
10,2,2,10,2,1,7,Linux
6,10,9,7,7,3,7,Linux
10,2,5,10,3,10,7,Linux
9,7,2,3,9,3,7,Linux
8,5,9,2,7,7,7,Linux
4,9,2,2,9,6,7,Linux
9,6,8,6,10,5,7,Linux
3,7,4,2,1,6,7,Linux
2,2,9,7,7,3,7,Linux
6,4,7,1,10,6,7,Linux
7,4,6,3,8,1,7,Linux
9,6,10,10,8,9,7,Mac OS
9,3,9,1,6,2,7,Mac OS
9,7,5,2,8,6,7,Mac OS
9,5,8,4,9,8,7,Mac OS
9,5,5,5,10,3,7,Mac OS
9,2,4,8,2,8,7,Mac OS
9,2,5,2,7,8,7,Mac OS
9,2,10,8,5,3,7,Mac OS
9,10,8,2,7,2,7,Mac OS
9,5,5,10,1,2,7,Mac OS
9,7,1,3,4,1,7,Mac OS
9,5,6,8,4,9,7,Mac OS
9,5,2,10,2,6,7,Mac OS
9,7,9,7,3,6,7,Mac OS
9,7,4,7,5,9,7,Mac OS
9,5,10,8,8,7,7,Mac OS
9,6,4,8,9,4,7,Mac OS
9,10,8,8,9,2,7,Mac OS
9,7,2,8,4,9,7,Mac OS
9,10,4,8,2,9,7,Mac OS
9,8,4,9,5,4,7,Mac OS
9,9,6,10,6,10,7,Mac OS
9,8,4,4,4,3,7,Mac OS
9,3,4,6,4,5,7,Mac OS
9,2,9,10,4,6,7,Mac OS
9,5,9,1,9,3,7,Mac OS
9,1,2,9,5,6,7,Mac OS
9,1,7,6,9,7,7,Mac OS
9,10,10,5,1,3,7,Mac OS
9,2,4,1,4,1,7,Mac OS
9,1,7,5,4,1,7,Mac OS
9,7,10,4,3,4,7,Mac OS
9,9,4,8,5,6,7,Mac OS
9,5,1,9,8,3,7,Mac OS
9,10,2,3,3,6,7,Mac OS
9,8,5,8,4,6,7,Mac OS
9,2,9,1,10,7,7,Mac OS
9,2,3,2,6,2,7,Mac OS
9,8,1,1,8,7,7,Mac OS
9,3,4,7,5,1,7,Mac OS
9,3,2,5,4,3,7,Mac OS
9,6,4,5,2,3,7,Mac OS
9,7,3,8,7,9,7,Mac OS
9,5,1,2,7,4,7,Mac OS
9,2,10,8,5,4,7,Mac OS
9,6,8,2,3,10,7,Mac OS
9,6,1,10,5,8,7,Mac OS
9,7,2,8,9,6,7,Mac OS
9,6,2,2,7,5,7,Mac OS
9,10,8,3,4,4,7,Mac OS
9,8,10,3,3,10,7,Mac OS
9,5,10,8,3,7,7,Mac OS
9,8,10,5,4,6,7,Mac OS
9,4,4,3,7,1,7,Mac OS
9,9,1,9,8,7,7,Mac OS
9,7,10,7,2,7,7,Mac OS
9,8,1,2,5,4,7,Mac OS
9,8,5,8,4,3,7,Mac OS
9,3,9,10,10,1,7,Mac OS
9,9,8,8,7,3,7,Mac OS
9,2,9,7,2,9,7,Mac OS
9,6,3,10,2,4,7,Mac OS
9,2,8,4,5,1,7,Mac OS
9,8,6,7,5,7,7,Mac OS
9,4,2,4,9,1,7,Mac OS
9,7,7,2,6,7,7,Mac OS
8,5,7,9,2,6,7,Mac OS
4,5,7,8,4,4,7,Mac OS
1,3,5,5,2,1,7,Mac OS
10,8,8,3,6,7,7,Mac OS
10,9,8,3,9,8,7,Mac OS
2,4,3,3,9,6,7,Mac OS
5,9,10,7,8,6,7,Mac OS
10,3,9,4,10,6,7,Mac OS
4,5,10,4,3,6,7,Mac OS
2,9,6,8,1,10,7,Mac OS
3,6,5,8,6,5,7,Mac OS
5,2,8,10,3,9,7,Mac OS
4,5,1,8,2,3,7,Solaris
4,2,6,8,10,4,7,Solaris
1,1,4,1,6,1,7,Solaris
2,7,4,2,6,6,7,Solaris
7,4,1,4,2,8,7,Solaris
9,9,8,7,7,3,7,Solaris
2,10,8,3,3,4,7,Solaris
6,10,2,2,8,2,7,Solaris
5,7,3,5,3,5,7,Solaris
7,4,1,5,2,1,7,Solaris
10,1,10,2,4,2,7,Solaris
6,3,3,1,6,1,7,Solaris
8,7,3,10,2,9,7,Solaris
10,2,1,3,6,5,7,Solaris
1,10,3,8,7,1,7,Solaris
8,6,10,9,6,2,7,Solaris
7,10,10,4,6,5,7,Solaris
4,2,2,9,6,2,7,Solaris
9,1,8,2,9,9,7,Solaris
7,5,2,10,9,2,7,Solaris
4,3,1,5,7,8,7,Solaris
4,9,7,5,4,9,7,Solaris
5,1,2,5,6,2,7,Solaris
10,6,6,6,6,10,7,Solaris
4,4,5,9,8,8,7,Solaris
8,1,8,10,2,5,7,Solaris
3,2,2,3,10,10,7,Solaris
2,5,10,10,2,2,7,Solaris
2,5,7,4,4,2,7,Solaris
4,7,7,1,9,10,7,Solaris
2,4,9,10,9,6,7,Solaris
3,1,9,10,4,3,7,Solaris
10,1,4,9,4,4,7,Solaris
9,1,1,7,1,7,7,Solaris
5,4,6,2,5,3,7,Solaris
5,8,10,4,10,2,7,Solaris
8,5,4,7,6,10,7,Solaris
2,7,2,6,2,3,7,Solaris
9,4,2,7,4,7,7,Solaris
5,8,1,8,6,4,7,Solaris
10,8,3,4,10,8,7,Solaris
4,5,3,9,6,9,7,Solaris
2,7,6,2,3,6,7,Solaris
5,8,9,7,3,9,7,Solaris
8,2,2,7,3,9,7,Solaris
2,3,8,1,4,5,7,Solaris
4,5,7,6,3,10,7,Solaris
4,6,1,1,9,3,7,Solaris
7,6,2,2,1,2,7,Solaris
10,10,4,6,7,4,7,Solaris
10,9,4,8,1,2,7,Solaris
1,5,9,5,5,8,7,Solaris
10,5,8,5,10,6,7,Solaris
5,3,9,7,2,10,7,Solaris
2,5,9,5,4,7,7,Solaris
8,3,8,8,1,7,7,Solaris
3,5,5,2,7,2,7,Solaris
2,10,4,10,6,8,7,Solaris
2,7,10,1,8,6,7,Solaris
3,3,5,6,10,9,7,Solaris
5,5,9,5,5,3,7,Solaris
6,6,8,1,5,5,7,Solaris
4,6,6,6,4,3,7,Solaris
6,10,6,7,6,7,7,Solaris
3,5,1,2,10,6,7,Solaris
1,4,8,6,10,9,7,Solaris
9,8,3,7,8,4,7,Solaris
7,10,2,4,1,3,7,Solaris
4,10,8,7,6,6,7,Solaris
3,5,2,10,1,9,7,Solaris
10,9,8,10,10,6,7,Solaris
6,8,1,4,5,6,7,Solaris
4,5,1,2,10,9,7,Solaris
7,6,7,10,5,8,7,Solaris
2,3,4,1,6,3,7,Solaris
5,4,5,1,1,7,7,Solaris
2,9,8,1,6,8,7,Solaris
6,8,10,10,10,8,7,Solaris
2,2,7,1,1,8,7,Solaris
7,3,5,3,8,2,7,Solaris
4,3,3,9,4,10,7,Solaris
9,7,3,10,10,4,7,Solaris
9,6,7,6,1,10,7,Solaris
6,3,4,8,4,4,7,Solaris
1,8,4,3,2,7,7,Solaris
8,8,4,10,2,2,7,Solaris
5,8,7,1,2,6,7,Solaris
8,8,4,2,2,6,7,Solaris
10,8,5,3,2,1,7,Solaris
5,8,5,7,2,1,7,Solaris
5,8,5,9,2,6,7,Solaris
7,8,3,9,2,7,7,Solaris
7,8,7,8,2,7,7,Solaris
4,8,4,2,2,10,7,Solaris
8,8,10,6,2,8,7,Solaris
7,8,3,4,2,7,7,Solaris
9,8,10,1,2,1,7,Solaris
10,8,8,9,2,1,7,Solaris
1,8,5,4,2,2,7,Solaris
3,8,7,4,2,3,7,Solaris
4,8,6,4,2,1,7,Solaris
2,8,3,4,2,6,7,Solaris
8,8,9,4,2,6,7,Solaris
1,8,8,4,2,9,7,Solaris
8,8,8,4,2,9,7,Solaris
5,8,10,4,2,9,7,Solaris
8,8,8,4,2,3,7,Solaris
5,8,9,4,2,9,7,Solaris
9,8,5,4,2,3,7,Solaris
7,8,2,4,2,7,7,Solaris
5,8,7,4,2,5,7,Solaris
5,8,5,4,2,8,7,Solaris
5,8,9,4,2,9,7,Solaris
1,8,2,4,2,5,7,Solaris
8,8,4,4,2,1,7,Solaris
2,8,6,4,2,8,7,Solaris
8,8,8,4,2,5,7,Solaris
10,8,5,4,2,4,7,Solaris
5,3,7,4,2,5,7,Solaris
3,9,3,4,2,2,7,Solaris
4,2,6,4,2,1,7,Solaris
6,2,3,4,2,10,7,Solaris
3,5,6,4,2,8,7,Solaris
10,10,2,4,2,3,7,Solaris
5,3,8,4,2,6,7,Solaris
3,5,2,10,2,2,7,Solaris
2,1,9,2,3,6,7,Solaris
3,2,8,4,4,10,7,Solaris
3,10,9,3,2,2,7,Solaris
4,6,6,3,6,7,7,Solaris
10,10,10,5,4,3,7,Solaris
6,6,1,4,9,4,7,Solaris
8,8,5,2,3,6,7,Solaris
1,10,2,7,1,3,7,Solaris
7,10,10,5,2,3,7,Solaris
8,6,1,7,2,1,7,Solaris
7,1,2,3,8,3,7,Solaris
4,5,1,5,9,10,7,Solaris
8,6,6,1,10,8,7,Solaris
8,1,5,3,6,7,7,Solaris
6,8,5,9,6,4,7,Solaris
2,1,4,2,5,10,7,Solaris
8,6,10,10,10,8,7,Solaris
7,8,6,1,8,1,7,Solaris
7,1,7,4,3,1,7,Solaris
7,2,4,10,4,7,7,Solaris
10,6,4,8,2,6,7,Solaris
2,10,7,2,2,4,7,Solaris
1,3,4,2,3,5,7,Solaris
1,7,6,4,7,3,7,Solaris
1,6,2,8,7,3,7,Solaris
3,10,8,7,1,5,7,Solaris
1,4,5,1,6,4,7,Solaris
1,8,1,6,4,1,7,Solaris
2,6,3,1,8,2,7,Solaris
2,10,9,1,9,4,7,Solaris
4,10,10,7,7,9,7,Solaris
3,9,5,2,1,5,7,Solaris
1,9,4,2,5,9,7,Solaris
10,4,7,7,10,1,7,Solaris
6,1,8,3,2,3,7,Solaris
6,1,5,5,9,5,7,Solaris
6,1,5,8,8,4,7,Solaris
10,7,8,4,9,10,7,Solaris
7,8,3,10,4,10,7,Solaris
7,2,7,6,5,6,7,Solaris
1,8,1,5,8,9,7,Solaris
8,4,8,6,10,4,7,Solaris
5,2,10,2,5,6,7,Solaris
2,3,7,10,7,3,7,Solaris
4,7,10,3,6,4,7,Solaris
1,9,4,6,6,3,7,Solaris
9,2,7,7,6,4,7,Solaris
4,5,6,8,7,3,7,Solaris
3,8,7,8,7,10,7,Solaris
9,6,9,4,9,1,7,Solaris
1,3,8,3,1,1,7,Solaris
1,1,7,2,2,5,7,Solaris
1,1,3,7,9,1,7,Solaris
4,3,5,7,7,10,7,Solaris
9,6,9,4,7,7,7,Solaris
7,6,3,4,8,10,7,Solaris
5,10,6,1,3,6,7,Solaris
4,10,1,1,3,10,7,Solaris
2,5,1,7,10,1,7,Solaris
3,1,8,4,9,6,7,Solaris
9,9,9,8,2,3,7,Solaris
8,9,9,8,7,10,7,Solaris
5,2,6,2,8,2,7,Solaris
8,8,1,8,3,10,7,Solaris
3,4,8,8,10,9,7,Solaris
8,1,9,1,1,8,7,Solaris
7,1,6,1,8,10,7,Solaris
9,6,2,6,4,7,7,Solaris
9,6,7,7,2,3,7,Solaris
8,8,5,2,6,3,7,Solaris
5,5,4,10,6,3,7,Solaris
8,1,10,5,10,1,7,Solaris
5,7,3,8,5,1,7,Solaris
4,3,7,5,9,7,7,Solaris
4,3,7,5,5,7,7,Solaris
3,6,6,7,3,6,7,Solaris
5,8,2,8,6,6,7,Solaris
6,3,6,3,2,6,7,Solaris
2,6,9,7,10,2,7,Solaris
9,10,10,6,9,10,7,Solaris
6,7,4,6,10,2,7,Solaris
4,10,3,7,7,6,7,Solaris
9,4,3,4,3,7,7,Solaris
1,8,2,3,6,10,7,Solaris
9,3,4,3,9,8,7,Solaris
9,10,9,6,2,8,7,Solaris
9,2,4,3,3,7,7,Solaris
7,6,8,6,3,8,7,Solaris
5,6,5,5,1,2,7,Solaris
7,2,1,7,9,9,7,Solaris
10,4,6,3,5,3,7,Solaris
5,2,7,9,2,9,7,Solaris
8,7,9,10,1,5,7,Solaris
7,7,8,9,5,10,7,Solaris
5,2,7,2,3,1,7,Solaris
9,8,6,9,8,5,7,Solaris
8,4,6,6,10,5,7,Solaris
1,7,7,4,9,2,7,Solaris
7,9,10,2,7,9,7,Solaris
4,10,7,5,7,10,7,Solaris
6,10,4,9,10,1,7,Solaris
5,6,8,2,5,1,7,Solaris
2,9,3,4,9,7,7,Solaris
10,10,4,7,7,5,7,Solaris
5,8,2,4,6,3,7,Solaris
10,8,10,8,3,6,7,Solaris
10,1,8,9,3,7,7,Solaris
9,5,10,9,3,2,7,Solaris
1,4,9,6,1,10,7,Solaris
1,8,4,8,1,10,7,Solaris
2,6,2,1,8,1,7,Solaris
6,2,3,1,2,8,7,Solaris
6,3,4,10,1,2,7,Solaris
10,6,7,4,2,6,7,Solaris
6,7,3,9,4,2,7,Solaris
1,6,1,8,6,7,7,Solaris
9,8,2,9,1,2,7,Solaris
3,1,8,4,8,9,7,Solaris
9,3,4,10,7,7,7,Solaris
5,4,2,8,3,6,7,Solaris
6,2,1,3,4,3,7,Solaris
2,9,10,5,1,3,7,Solaris
8,4,8,8,10,4,7,Solaris
8,10,1,10,10,4,7,Solaris
4,2,4,7,3,8,7,Solaris
10,7,8,5,7,10,7,Solaris
2,8,3,6,10,7,7,Solaris
2,5,4,3,8,1,7,Solaris
9,10,1,3,2,8,7,Solaris
1,1,3,7,1,3,7,Solaris
3,8,8,6,8,10,7,Solaris
6,1,8,1,8,10,7,Solaris
10,8,9,2,9,9,7,Solaris
4,10,7,7,5,3,7,Solaris
6,5,4,7,8,10,7,Solaris
7,2,10,2,5,10,7,Solaris
1,8,4,8,5,6,7,Solaris
2,8,1,2,6,9,7,Solaris
1,3,9,2,9,6,7,Solaris
4,4,1,7,4,10,7,Solaris
4,2,5,7,6,9,7,Solaris
10,1,10,1,2,5,7,Solaris
6,10,7,4,2,8,7,Solaris
5,6,3,5,4,2,7,Solaris
3,3,9,1,4,2,7,Solaris
2,5,6,2,5,8,7,Solaris
5,3,5,1,2,1,7,Solaris
6,9,8,3,10,1,7,Solaris
2,10,1,10,5,10,7,Solaris
6,2,7,5,8,1,7,Solaris
6,9,6,6,5,4,7,Solaris
10,3,6,10,2,2,7,Solaris
4,1,7,5,1,1,7,Solaris
9,4,6,6,6,9,7,Solaris
9,7,5,3,2,4,7,Solaris
10,3,8,10,10,4,7,Solaris
8,2,1,6,1,8,7,Solaris
4,4,4,8,6,8,7,Solaris
6,9,10,6,7,3,7,Solaris
7,1,10,1,10,2,7,Solaris
2,5,5,6,10,5,7,Solaris
10,9,7,5,5,8,7,Solaris
2,4,2,10,9,4,7,Solaris
2,6,7,6,7,6,7,Solaris
8,7,3,2,10,6,7,Solaris
4,6,8,8,6,8,7,Solaris
4,5,10,10,4,6,7,Solaris
4,10,1,3,1,8,7,Solaris
10,7,6,3,4,3,7,Solaris
7,7,7,3,4,1,7,Solaris
6,3,6,7,4,9,7,Solaris
8,6,9,10,5,1,7,Solaris
9,5,5,5,6,9,7,Solaris
10,10,4,2,8,6,7,Solaris
6,1,4,6,6,8,7,Solaris
7,6,2,8,1,8,7,Solaris
5,10,3,3,5,4,7,Solaris
9,7,6,1,1,5,7,Solaris
2,1,2,4,3,7,7,Solaris
1,2,8,7,7,9,7,Solaris
8,6,10,8,3,10,7,Solaris
9,2,1,8,2,3,7,Solaris
8,6,8,3,10,10,7,Solaris
3,5,10,6,6,8,7,Solaris
4,10,8,2,7,4,7,Solaris
3,1,4,9,7,5,7,Solaris
10,4,6,2,7,6,7,Solaris
6,9,9,7,3,9,7,Solaris
7,7,3,4,2,7,7,Solaris
10,6,5,8,10,4,7,Solaris
3,9,2,5,8,7,7,Solaris
3,8,4,1,7,1,7,Solaris
1,6,4,1,3,5,7,Solaris
2,5,7,3,1,3,7,Solaris
9,7,10,4,3,4,7,Solaris
10,4,7,7,3,5,7,Solaris
9,4,9,4,9,7,7,Solaris
6,1,5,10,8,6,7,Solaris
7,9,6,5,9,4,7,Solaris
7,7,8,5,4,8,7,Solaris
5,2,2,9,2,4,7,Solaris
7,7,5,3,4,5,7,Solaris
4,1,5,3,1,6,7,Solaris
1,10,7,9,10,8,7,Solaris
3,7,9,7,6,3,7,Solaris
5,4,10,7,2,9,7,Solaris
9,2,10,2,7,3,7,Solaris
9,6,9,8,5,2,7,Solaris
3,4,5,7,5,7,7,Solaris
10,7,3,4,2,7,7,Solaris
8,1,9,1,7,5,7,Solaris
5,8,9,5,3,10,7,Solaris
2,1,6,3,9,10,7,Solaris
4,8,2,2,4,8,7,Solaris
7,7,5,3,9,7,7,Solaris
9,3,4,10,7,9,7,Solaris
2,10,5,1,1,3,7,Solaris
8,9,5,1,3,2,7,Solaris
7,10,1,8,7,2,7,Solaris
4,2,9,10,2,2,7,Solaris
5,5,7,1,1,10,7,Solaris
8,2,2,9,5,2,7,Solaris
4,1,6,7,8,1,7,Solaris
4,8,4,6,2,4,7,Solaris
1,7,4,6,10,6,7,Solaris
10,6,6,3,8,4,7,Solaris
2,8,10,5,6,4,7,Unix
5,5,10,9,6,4,7,Unix
4,2,3,5,7,2,7,Unix
10,5,2,5,7,1,7,Unix
1,4,6,5,3,7,7,Unix
3,8,8,3,7,6,7,Unix
1,4,5,1,6,7,7,Unix
6,8,9,7,1,3,7,Unix
6,7,1,2,9,9,7,Unix
6,1,9,4,5,9,7,Unix
3,6,6,1,6,4,7,Unix
8,8,1,6,10,2,7,Unix
6,9,1,10,10,1,7,Unix
6,10,9,2,3,7,7,Unix
2,10,2,1,4,10,7,Unix
6,9,10,2,2,7,7,Unix
1,1,8,9,1,9,7,Unix
2,10,10,8,6,3,7,Unix
8,8,10,7,7,5,7,Unix
6,8,9,7,5,6,7,Unix
6,1,1,7,7,9,7,Unix
6,3,4,9,1,4,7,Unix
9,7,8,2,2,9,7,Unix
8,3,4,10,6,6,7,Unix
7,7,8,10,8,5,7,Unix
4,6,1,8,10,3,7,Unix
5,4,1,7,4,3,7,Unix
10,3,2,4,6,5,7,Unix
3,2,4,8,6,7,7,Unix
10,9,8,3,2,7,7,Unix
6,6,8,4,9,2,7,Unix
9,7,9,2,8,7,7,Unix
4,8,2,6,6,7,7,Unix
10,1,6,10,8,2,7,Unix
8,1,6,10,1,2,7,Unix
1,2,6,5,9,7,7,Unix
3,2,7,6,9,9,7,Unix
9,10,5,10,4,10,7,Unix
7,3,8,5,5,10,7,Unix
8,2,10,8,4,8,7,Unix
2,8,5,9,6,1,7,Unix
5,5,2,9,5,2,7,Unix
2,4,10,5,5,3,7,Unix
8,1,7,10,10,1,7,Unix
1,1,7,1,7,5,7,Unix
4,3,7,3,6,6,7,Unix
5,5,8,5,9,2,7,Unix
9,4,3,5,8,4,7,Unix
4,1,5,8,2,10,7,Unix
6,6,4,3,4,8,7,Windows
3,2,6,1,9,6,7,Windows
3,5,10,3,6,6,7,Windows
7,10,8,4,3,7,7,Windows
4,10,8,8,7,4,7,Windows
9,8,6,9,6,1,7,Windows
7,8,9,5,5,6,7,Windows
7,5,2,7,1,9,7,Windows
4,6,8,1,1,10,7,Windows
2,1,7,10,9,10,7,Windows
1,4,7,8,1,6,7,Windows
10,7,7,7,3,8,7,Windows
4,1,10,6,7,6,7,Windows
4,10,5,3,1,1,7,Windows
7,4,7,10,3,1,7,Windows
5,10,1,1,6,6,7,Windows
1,2,4,5,6,8,7,Windows
3,7,7,6,9,1,7,Windows
8,9,6,9,3,10,7,Windows
7,6,3,10,5,1,7,Windows
8,1,5,2,3,4,7,Windows
3,4,4,1,5,8,7,Windows
4,5,7,7,4,1,7,Windows
10,8,2,5,1,5,7,Windows
1,2,8,6,6,4,7,Windows
7,3,3,9,9,10,7,Windows
2,10,10,4,1,10,7,Windows
2,6,5,1,3,7,7,Windows
3,1,9,5,10,5,7,Windows
6,8,2,5,6,4,7,Windows
8,7,3,5,3,5,7,Windows
4,6,7,9,6,8,7,Windows
6,10,7,9,3,4,7,Windows
1,5,3,1,8,10,7,Windows
7,1,3,8,8,6,7,Windows
9,6,5,4,1,2,7,Windows
8,10,2,10,5,8,7,Windows
4,2,3,2,5,2,7,Windows
10,9,4,3,4,3,7,Windows
5,4,10,10,10,8,7,Windows
5,4,7,9,8,4,7,Windows
5,2,2,6,1,6,7,Windows
10,7,3,3,2,8,7,Windows
6,2,3,6,10,9,7,Windows
3,6,2,3,1,2,7,Windows
6,10,5,9,4,7,7,Windows
5,5,4,3,2,6,7,Windows
7,5,5,7,8,1,7,Windows
8,8,8,10,5,2,7,Windows
8,5,3,2,1,9,7,Windows
2,2,8,10,5,3,7,Windows
5,9,6,1,6,8,7,Windows
2,5,3,6,5,10,7,Windows
8,10,5,5,4,5,7,Windows
9,5,1,7,2,2,7,Windows
2,9,5,4,6,6,7,Windows
5,7,4,5,6,5,7,Windows
10,4,1,9,1,9,7,Windows
4,10,1,3,2,7,7,Windows
4,10,3,9,5,7,7,Windows
8,4,4,5,8,10,7,Windows
8,7,3,7,4,1,7,Windows
1,2,8,3,9,7,7,Windows
4,3,6,8,4,9,7,Windows
5,8,8,6,10,2,7,Windows
8,8,10,7,7,6,7,Windows
3,7,7,8,9,8,7,Windows
8,10,2,10,5,1,7,Windows
2,7,2,4,2,3,7,Windows
7,6,1,4,2,4,7,Windows
1,3,4,1,10,5,7,Windows
4,10,10,3,4,4,7,Windows
6,9,3,6,8,5,7,Windows
8,1,6,10,6,4,7,Windows
3,5,1,6,4,10,7,Windows
2,7,5,9,3,10,7,Windows
4,10,9,5,7,2,7,Windows
4,3,9,9,6,1,7,Windows
4,8,1,10,2,6,7,Windows
9,3,10,5,4,1,7,Windows
10,10,1,4,6,9,7,Windows
4,4,7,1,5,8,7,Windows
5,2,1,7,4,9,7,Windows
8,6,6,3,7,7,7,Windows
4,10,7,6,3,2,7,Windows
7,10,3,6,6,3,7,Windows
8,9,2,1,6,6,7,Windows
9,2,1,9,8,2,7,Windows
9,9,8,8,10,6,7,Windows
3,4,6,2,1,7,7,Windows
4,4,10,1,5,8,7,Windows
8,1,10,7,5,8,7,Windows
7,5,3,10,1,5,7,Windows
2,4,6,10,9,10,7,Windows
9,5,4,7,9,7,7,Windows
1,1,7,7,5,6,7,Windows
4,6,8,9,2,1,7,Windows
3,10,9,4,1,7,7,Windows
3,10,5,4,10,5,7,Windows
10,3,9,8,9,8,7,Windows
1,3,6,8,7,4,7,Windows
6,9,10,6,8,9,7,Windows
1,6,8,7,4,8,7,Windows
1,2,3,2,6,9,7,Windows
8,1,6,3,4,2,7,Windows
7,7,2,9,5,7,7,Windows
6,2,6,7,9,7,7,Windows
3,4,8,1,8,2,7,Windows
6,2,10,7,8,3,7,Windows
3,2,2,9,5,9,7,Windows
6,3,9,9,2,4,7,Windows
3,8,4,2,5,3,7,Windows
2,8,10,7,8,10,7,Windows
8,4,2,3,3,10,7,Windows
10,5,6,10,10,5,7,Windows
9,1,1,5,5,6,7,Windows
7,6,8,9,8,1,7,Windows
10,2,7,7,3,2,7,Windows
7,10,1,7,9,7,7,Windows
1,8,9,1,10,4,7,Windows
